hfhudcode,id,cfname,updateddate,addeddate,reportdate,gown,gloves,head_cover,goggles,coverall,shoe_cover,face_shield,surgmask,n95mask,region,region_psgc,province,province_psgc,city_mun,city_mun_psgc,north_coord,east_coord
DOH000000000002877,294,LA UNION MEDICAL CENTER,2020-04-17 14:09:54,2020-04-17 14:09:54,2020-04-17,100,800,200,50,50,200,900,100,0,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,AGOO,PH013301000,16.3469685,120.3633779
DOH000000000002877,4665,LA UNION MEDICAL CENTER,2020-05-08 15:53:35,2020-05-08 15:53:35,2020-05-08,1000,1000,500,1000,650,700,1500,1000,500,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,AGOO,PH013301000,16.3469685,120.3633779
DOH000000000002877,6610,LA UNION MEDICAL CENTER,2020-05-16 11:43:35,2020-05-16 11:43:35,2020-05-16,1000,1000,500,1000,650,700,1500,1000,500,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,AGOO,PH013301000,16.3469685,120.3633779
DOH000000000002877,7839,LA UNION MEDICAL CENTER,2020-05-22 15:08:03,2020-05-22 15:08:03,2020-05-22,1500,0,50,1050,1000,1100,1500,1000,550,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,AGOO,PH013301000,16.3469685,120.3633779
DOH000000000002879,1648,DECENA GENERAL HOSPITAL,2020-04-24 15:46:08,2020-04-24 15:46:08,2020-04-24,4,50,15,2,0,0,8,20,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,DAGUPAN CITY,PH015518000,16.069464,120.334754
DOH000000000002879,3251,DECENA GENERAL HOSPITAL,2020-05-01 17:22:39,2020-05-01 17:22:39,2020-05-01,5,50,10,2,0,2,5,15,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,DAGUPAN CITY,PH015518000,16.069464,120.334754
DOH000000000002879,3763,DECENA GENERAL HOSPITAL,2020-05-08 8:41:17,2020-05-08 8:41:17,2020-05-08,1000,1000,1000,1000,1000,1000,10,1000,1000,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,DAGUPAN CITY,PH015518000,16.069464,120.334754
DOH000000000002879,6301,DECENA GENERAL HOSPITAL,2020-05-15 16:01:09,2020-05-15 16:01:09,2020-05-15,950,50,950,950,950,900,10,50,900,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,DAGUPAN CITY,PH015518000,16.069464,120.334754
DOH000000000002879,7117,DECENA GENERAL HOSPITAL,2020-05-22 8:58:08,2020-05-22 8:58:08,2020-05-22,900,100,900,900,900,900,10,50,2,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,DAGUPAN CITY,PH015518000,16.069464,120.334754
DOH000000000002881,2564,CABREDO GENERAL HOSPITAL,2020-05-01 10:45:17,2020-05-01 10:45:17,2020-05-01,6,100,100,10,5,20,30,150,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,CITY OF TABACO,PH050517000,13.138925,123.742807
DOH000000000002881,4103,CABREDO GENERAL HOSPITAL,2020-05-08 10:47:53,2020-05-08 10:47:53,2020-05-08,5,300,200,20,5,20,30,100,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,CITY OF TABACO,PH050517000,13.138925,123.742807
DOH000000000002881,5991,CABREDO GENERAL HOSPITAL,2020-05-15 13:23:22,2020-05-15 13:23:22,2020-05-15,10,300,100,20,6,20,50,100,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,CITY OF TABACO,PH050517000,13.138925,123.742807
DOH000000000002881,7019,CABREDO GENERAL HOSPITAL,2020-05-22 8:34:29,2020-05-22 8:34:29,2020-05-22,10,400,100,10,10,20,20,200,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,CITY OF TABACO,PH050517000,13.138925,123.742807
DOH000000000002881,762,CABREDO GENERAL HOSPITAL,2020-04-24 7:54:09,2020-04-24 7:54:09,2020-04-24,5,100,100,5,5,10,20,100,20,REGION V (BICOL REGION),PH050000000,ALBAY,PH050500000,CITY OF TABACO,PH050517000,13.138925,123.742807
DOH000000000002882,2435,JECSONS MEDICAL CENTER,2020-05-01 9:38:34,2020-05-01 9:38:34,2020-05-01,200,500,500,50,100,500,100,500,100,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4911435,120.5974164
DOH000000000002882,4916,JECSONS MEDICAL CENTER,2020-05-09 8:07:37,2020-05-09 8:07:37,2020-05-09,150,500,500,50,100,500,100,300,100,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4911435,120.5974164
DOH000000000002882,6101,JECSONS MEDICAL CENTER,2020-05-15 14:20:18,2020-05-15 14:20:18,2020-05-15,100,400,400,50,50,200,100,400,100,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4911435,120.5974164
DOH000000000002882,7908,JECSONS MEDICAL CENTER,2020-05-22 15:43:42,2020-05-22 15:43:42,2020-05-22,100,300,300,50,50,150,100,500,90,REGION III (CENTRAL LUZON),PH030000000,TARLAC,PH036900000,CITY OF TARLAC (Capital),PH036916000,15.4911435,120.5974164
DOH000000000002904,1055,SEBASTE COMMUNITY HOSPITAL,2020-04-24 10:06:06,2020-04-24 10:06:06,2020-04-24,0,200,0,2,33,4,17,640,7,REGION VI (WESTERN VISAYAS),PH060000000,ANTIQUE,PH060600000,SEBASTE,PH060615000,11.587946,122.094885
DOH000000000002904,2998,SEBASTE COMMUNITY HOSPITAL,2020-05-01 15:14:23,2020-05-01 15:14:23,2020-05-01,0,200,0,2,33,4,27,600,42,REGION VI (WESTERN VISAYAS),PH060000000,ANTIQUE,PH060600000,SEBASTE,PH060615000,11.587946,122.094885
DOH000000000002904,4143,SEBASTE COMMUNITY HOSPITAL,2020-05-08 11:07:49,2020-05-08 11:07:49,2020-05-08,0,190,0,2,31,4,17,650,35,REGION VI (WESTERN VISAYAS),PH060000000,ANTIQUE,PH060600000,SEBASTE,PH060615000,11.587946,122.094885
DOH000000000002904,5570,SEBASTE COMMUNITY HOSPITAL,2020-05-15 9:48:00,2020-05-15 9:48:00,2020-05-15,50,190,0,2,30,4,11,595,33,REGION VI (WESTERN VISAYAS),PH060000000,ANTIQUE,PH060600000,SEBASTE,PH060615000,11.587946,122.094885
DOH000000000002904,8294,SEBASTE COMMUNITY HOSPITAL,2020-05-23 17:10:43,2020-05-23 17:10:43,2020-05-23,60,580,0,2,23,4,11,447,7,REGION VI (WESTERN VISAYAS),PH060000000,ANTIQUE,PH060600000,SEBASTE,PH060615000,11.587946,122.094885
DOH000000000002906,1810,TOJONG INC. MATERNITY AND GENERAL HOSPITAL,2020-04-24 17:30:59,2020-04-24 17:30:59,2020-04-24,4,50,200,0,0,0,20,120,0,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,LAPU-LAPU CITY (OPON),PH072226000,10.3048384,123.9473442
DOH000000000002910,219,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-04-17 12:35:53,2020-04-17 12:35:53,2020-04-17,21,400,5,0,0,0,0,500,27,REGION IX (ZAMBOANGA PENINSULA),PH090000000,ZAMBOANGA SIBUGAY,PH098300000,IPIL (Capital),PH098305000,7.7923498,122.599617
DOH000000000002910,5090,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-05-10 12:52:05,2020-05-10 12:52:05,2020-05-10,22,400,0,5,0,1,0,400,27,REGION IX (ZAMBOANGA PENINSULA),PH090000000,ZAMBOANGA SIBUGAY,PH098300000,IPIL (Capital),PH098305000,7.7923498,122.599617
DOH000000000002910,5284,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-05-15 8:14:10,2020-05-15 8:14:10,2020-05-15,5,300,0,4,24,50,0,150,44,REGION IX (ZAMBOANGA PENINSULA),PH090000000,ZAMBOANGA SIBUGAY,PH098300000,IPIL (Capital),PH098305000,7.7923498,122.599617
DOH000000000002910,7237,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-05-22 9:46:57,2020-05-22 9:46:57,2020-05-22,13,1300,0,0,15,6,0,250,5,REGION IX (ZAMBOANGA PENINSULA),PH090000000,ZAMBOANGA SIBUGAY,PH098300000,IPIL (Capital),PH098305000,7.7923498,122.599617
DOH000000000002910,865,ZAMBOANGA SIBUGAY PROVINCIAL HOSPITAL,2020-04-24 8:44:11,2020-04-24 8:44:11,2020-04-24,22,400,0,5,0,1,0,400,27,REGION IX (ZAMBOANGA PENINSULA),PH090000000,ZAMBOANGA SIBUGAY,PH098300000,IPIL (Capital),PH098305000,7.7923498,122.599617
DOH000000000002911,1849,VETERANS MEMORIAL MEDICAL CENTER,2020-04-24 18:46:37,2020-04-24 18:46:37,2020-04-24,450,25000,450,450,450,450,450,20000,450,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, SECOND DISTRICT (Not a Province)",PH137400000,QUEZON CITY,PH137404000,14.656208,121.0400867
DOH000000000002911,2977,VETERANS MEMORIAL MEDICAL CENTER,2020-05-01 15:04:07,2020-05-01 15:04:07,2020-05-01,0,22960,1015,378,3798,1207,1710,42970,6570,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, SECOND DISTRICT (Not a Province)",PH137400000,QUEZON CITY,PH137404000,14.656208,121.0400867
DOH000000000002911,4784,VETERANS MEMORIAL MEDICAL CENTER,2020-05-08 16:56:46,2020-05-08 16:56:46,2020-05-08,0,25958,310,441,4307,810,2701,38868,5581,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, SECOND DISTRICT (Not a Province)",PH137400000,QUEZON CITY,PH137404000,14.656208,121.0400867
DOH000000000002911,6116,VETERANS MEMORIAL MEDICAL CENTER,2020-05-15 14:29:02,2020-05-15 14:29:02,2020-05-15,2618,52916,186,821,4129,3786,3114,32873,8430,NATIONAL CAPITAL REGION (NCR),PH130000000,"NCR, SECOND DISTRICT (Not a Province)",PH137400000,QUEZON CITY,PH137404000,14.656208,121.0400867
DOH000000000002912,1799,VILLAFLOR'S CLINIC,2020-04-24 17:14:19,2020-04-24 17:14:19,2020-04-24,4,210,300,2,20,0,18,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,LEYTE,PH083700000,HILONGOS,PH083719000,10.374719,124.750675
DOH000000000002912,3093,VILLAFLOR'S CLINIC,2020-05-01 15:53:01,2020-05-01 15:53:01,2020-05-01,4,148,100,2,20,0,20,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,LEYTE,PH083700000,HILONGOS,PH083719000,10.374719,124.750675
DOH000000000002912,4647,VILLAFLOR'S CLINIC,2020-05-08 15:45:36,2020-05-08 15:45:36,2020-05-08,4,100,150,2,20,0,20,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,LEYTE,PH083700000,HILONGOS,PH083719000,10.374719,124.750675
DOH000000000002912,5397,VILLAFLOR'S CLINIC,2020-05-15 8:48:43,2020-05-15 8:48:43,2020-05-15,4,100,75,2,20,0,20,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,LEYTE,PH083700000,HILONGOS,PH083719000,10.374719,124.750675
DOH000000000002912,7265,VILLAFLOR'S CLINIC,2020-05-22 9:57:23,2020-05-22 9:57:23,2020-05-22,4,300,150,3,22,0,18,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,LEYTE,PH083700000,HILONGOS,PH083719000,10.374719,124.750675
DOH000000000002919,1258,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-04-24 11:56:45,2020-04-24 11:56:45,2020-04-24,8,150,20,4,5,5,15,30,5,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MALOLOS (Capital),PH031410000,14.8674541,120.8212889
DOH000000000002919,2877,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-05-01 14:08:44,2020-05-01 14:08:44,2020-05-01,6,100,30,4,6,5,10,30,6,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MALOLOS (Capital),PH031410000,14.8674541,120.8212889
DOH000000000002919,4715,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-05-08 16:16:09,2020-05-08 16:16:09,2020-05-08,8,150,20,4,8,10,10,40,5,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MALOLOS (Capital),PH031410000,14.8674541,120.8212889
DOH000000000002919,6451,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-05-15 17:38:47,2020-05-15 17:38:47,2020-05-15,6,200,30,6,20,20,20,50,20,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MALOLOS (Capital),PH031410000,14.8674541,120.8212889
DOH000000000002919,7286,OFELIA L. MENDOZA MATERNITY AND GENERAL HOSPITAL,2020-05-22 10:05:31,2020-05-22 10:05:31,2020-05-22,5,150,30,5,20,10,15,40,25,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MALOLOS (Capital),PH031410000,14.8674541,120.8212889
DOH000000000002923,1422,ALLEN DISTRICT HOSPITAL,2020-04-24 13:51:39,2020-04-24 13:51:39,2020-04-24,0,0,0,0,0,0,10,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,NORTHERN SAMAR,PH084800000,ALLEN,PH084801000,12.496731,124.283011
DOH000000000002923,2201,ALLEN DISTRICT HOSPITAL,2020-05-01 8:17:30,2020-05-01 8:17:30,2020-05-01,0,200,0,0,0,0,40,150,0,REGION VIII (EASTERN VISAYAS),PH080000000,NORTHERN SAMAR,PH084800000,ALLEN,PH084801000,12.496731,124.283011
DOH000000000002923,3689,ALLEN DISTRICT HOSPITAL,2020-05-08 8:17:03,2020-05-08 8:17:03,2020-05-08,0,100,0,0,0,0,20,200,0,REGION VIII (EASTERN VISAYAS),PH080000000,NORTHERN SAMAR,PH084800000,ALLEN,PH084801000,12.496731,124.283011
DOH000000000002923,6616,ALLEN DISTRICT HOSPITAL,2020-05-16 12:17:35,2020-05-16 12:17:35,2020-05-16,0,0,0,0,0,0,10,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,NORTHERN SAMAR,PH084800000,ALLEN,PH084801000,12.496731,124.283011
DOH000000000002923,6974,ALLEN DISTRICT HOSPITAL,2020-05-22 8:19:02,2020-05-22 8:19:02,2020-05-22,0,100,0,0,0,0,0,0,0,REGION VIII (EASTERN VISAYAS),PH080000000,NORTHERN SAMAR,PH084800000,ALLEN,PH084801000,12.496731,124.283011
DOH000000000002928,3371,DINGRAS DISTRICT HOSPITAL,2020-05-02 9:38:52,2020-05-02 9:38:52,2020-05-02,50,0,300,0,40,300,2,0,0,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002928,3794,DINGRAS DISTRICT HOSPITAL,2020-05-08 8:49:58,2020-05-08 8:49:58,2020-05-08,50,0,300,4,40,300,5,0,4,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002928,413,DINGRAS DISTRICT HOSPITAL,2020-04-17 15:41:52,2020-04-17 15:41:52,2020-04-17,50,400,400,5,50,400,5,80,15,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002928,5722,DINGRAS DISTRICT HOSPITAL,2020-05-15 10:50:10,2020-05-15 10:50:10,2020-05-15,175,100,100,4,0,150,10,10,5,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002928,7024,DINGRAS DISTRICT HOSPITAL,2020-05-22 8:35:20,2020-05-22 8:35:20,2020-05-22,170,50,95,4,0,100,20,20,5,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002928,991,DINGRAS DISTRICT HOSPITAL,2020-04-24 9:32:28,2020-04-24 9:32:28,2020-04-24,50,100,300,4,50,300,5,100,0,REGION I (ILOCOS REGION),PH010000000,ILOCOS NORTE,PH012800000,DINGRAS,PH012809000,18.135902,120.677781
DOH000000000002929,1301,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-04-24 12:35:20,2020-04-24 12:35:20,2020-04-24,30,30,30,30,30,30,30,30,30,REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,15.2504394,120.8584145
DOH000000000002929,2528,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-05-01 10:22:16,2020-05-01 10:22:16,2020-05-01,15,15,10,15,30,15,25,10,0,REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,15.2504394,120.8584145
DOH000000000002929,3920,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-05-08 9:34:25,2020-05-08 9:34:25,2020-05-08,25,137,100,20,20,0,90,150,0,REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,15.2504394,120.8584145
DOH000000000002929,5967,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-05-15 13:09:04,2020-05-15 13:09:04,2020-05-15,20,130,195,20,20,0,90,145,0,REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,15.2504394,120.8584145
DOH000000000002929,7215,DR. APOLLO DUQUE MEMORIAL HOSPITAL,2020-05-22 9:39:06,2020-05-22 9:39:06,2020-05-22,15,63,135,15,20,0,70,60,20,REGION III (CENTRAL LUZON),PH030000000,NUEVA ECIJA,PH034900000,CABIAO,PH034904000,15.2504394,120.8584145
DOH000000000002930,1934,"CEBU SOUTH GENERAL HOSPITAL, INC.",2020-04-25 11:22:28,2020-04-25 11:22:28,2020-04-25,384,690,5800,0,5,164,60,750,193,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF NAGA,PH072234000,10.2322176,123.7714821
DOH000000000002930,6573,"CEBU SOUTH GENERAL HOSPITAL, INC.",2020-05-16 9:33:28,2020-05-16 9:33:28,2020-05-16,369,109600,12600,0,30,915,352,6394,180,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF NAGA,PH072234000,10.2322176,123.7714821
DOH000000000002930,8087,"CEBU SOUTH GENERAL HOSPITAL, INC.",2020-05-22 17:41:19,2020-05-22 17:41:19,2020-05-22,369,109621,318,79,80,455,378,6453,457,REGION VII (CENTRAL VISAYAS),PH070000000,CEBU,PH072200000,CITY OF NAGA,PH072234000,10.2322176,123.7714821
DOH000000000002931,1696,AMANCIO-FERNANDEZ LYING IN AND CLINIC,2020-04-24 16:06:43,2020-04-24 16:06:43,2020-04-24,0,5,0,0,13,0,3,5,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,AGUILAR,PH015502000,15.887761,120.238946
DOH000000000002931,2626,AMANCIO-FERNANDEZ LYING IN AND CLINIC,2020-05-01 11:16:19,2020-05-01 11:16:19,2020-05-01,2,50,2,2,110,2,2,50,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,AGUILAR,PH015502000,15.887761,120.238946
DOH000000000002931,4238,AMANCIO-FERNANDEZ LYING IN AND CLINIC,2020-05-08 11:59:27,2020-05-08 11:59:27,2020-05-08,2,40,2,4,82,2,2,30,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,AGUILAR,PH015502000,15.887761,120.238946
DOH000000000002931,5276,AMANCIO-FERNANDEZ LYING IN AND CLINIC,2020-05-15 8:09:26,2020-05-15 8:09:26,2020-05-15,2,30,2,2,70,2,2,30,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,AGUILAR,PH015502000,15.887761,120.238946
DOH000000000002931,7084,AMANCIO-FERNANDEZ LYING IN AND CLINIC,2020-05-22 8:51:06,2020-05-22 8:51:06,2020-05-22,5,30,2,2,80,2,9,30,0,REGION I (ILOCOS REGION),PH010000000,PANGASINAN,PH015500000,AGUILAR,PH015502000,15.887761,120.238946
DOH000000000002949,2982,STA. CLARA DE MONTEFALCO MEDICAL CENTER,2020-05-01 15:06:18,2020-05-01 15:06:18,2020-05-01,12,450,36,0,0,0,6,40,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MEYCAUAYAN,PH031412000,14.748826,120.971477
DOH000000000002949,4576,STA. CLARA DE MONTEFALCO MEDICAL CENTER,2020-05-08 15:14:09,2020-05-08 15:14:09,2020-05-08,6,250,0,0,0,0,0,50,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MEYCAUAYAN,PH031412000,14.748826,120.971477
DOH000000000002949,6081,STA. CLARA DE MONTEFALCO MEDICAL CENTER,2020-05-15 14:09:55,2020-05-15 14:09:55,2020-05-15,10,300,50,3,0,0,5,40,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MEYCAUAYAN,PH031412000,14.748826,120.971477
DOH000000000002949,7705,STA. CLARA DE MONTEFALCO MEDICAL CENTER,2020-05-22 13:51:25,2020-05-22 13:51:25,2020-05-22,30,150,50,0,0,0,0,35,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MEYCAUAYAN,PH031412000,14.748826,120.971477
DOH000000000002949,824,STA. CLARA DE MONTEFALCO MEDICAL CENTER,2020-04-24 8:25:34,2020-04-24 8:25:34,2020-04-24,20,600,50,0,0,0,8,50,0,REGION III (CENTRAL LUZON),PH030000000,BULACAN,PH031400000,CITY OF MEYCAUAYAN,PH031412000,14.748826,120.971477
DOH000000000002952,1520,CABA DISTRICT HOSPITAL,2020-04-24 14:47:24,2020-04-24 14:47:24,2020-04-24,50,230,883,30,27,4,8,1179,62,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,CABA,PH013309000,16.429805,120.3468825
DOH000000000002952,2732,CABA DISTRICT HOSPITAL,2020-05-01 12:24:03,2020-05-01 12:24:03,2020-05-01,177,1002,960,124,110,176,49,1251,369,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,CABA,PH013309000,16.429805,120.3468825
DOH000000000002952,4261,CABA DISTRICT HOSPITAL,2020-05-08 12:09:55,2020-05-08 12:09:55,2020-05-08,79,640,817,115,80,83,38,926,317,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,CABA,PH013309000,16.429805,120.3468825
DOH000000000002952,6239,CABA DISTRICT HOSPITAL,2020-05-15 15:25:19,2020-05-15 15:25:19,2020-05-15,108,1350,591,312,66,0,165,568,291,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,CABA,PH013309000,16.429805,120.3468825
DOH000000000002952,7922,CABA DISTRICT HOSPITAL,2020-05-22 15:51:33,2020-05-22 15:51:33,2020-05-22,109,1151,482,308,161,0,249,247,263,REGION I (ILOCOS REGION),PH010000000,LA UNION,PH013300000,CABA,PH013309000,16.429805,120.3468825
DOH000000000002960,1342,ALTAVAS DISTRICT HOSPITAL,2020-04-24 13:03:58,2020-04-24 13:03:58,2020-04-24,100,100,0,100,100,50,100,50,0,REGION VI (WESTERN VISAYAS),PH060000000,AKLAN,PH060400000,ALTAVAS,PH060401000,11.534532,122.479755
DOH000000000002960,3058,ALTAVAS DISTRICT HOSPITAL,2020-05-01 15:37:54,2020-05-01 15:37:54,2020-05-01,100,100,50,100,100,50,50,50,0,REGION VI (WESTERN VISAYAS),PH060000000,AKLAN,PH060400000,ALTAVAS,PH060401000,11.534532,122.479755
DOH000000000002960,3547,ALTAVAS DISTRICT HOSPITAL,2020-05-08 6:18:30,2020-05-08 6:18:30,2020-05-08,100,100,50,100,50,50,50,100,0,REGION VI (WESTERN VISAYAS),PH060000000,AKLAN,PH060400000,ALTAVAS,PH060401000,11.534532,122.479755
DOH000000000002960,5134,ALTAVAS DISTRICT HOSPITAL,2020-05-15 6:20:51,2020-05-15 6:20:51,2020-05-15,100,100,50,100,50,50,50,50,0,REGION VI (WESTERN VISAYAS),PH060000000,AKLAN,PH060400000,ALTAVAS,PH060401000,11.534532,122.479755
DOH000000000002960,8269,ALTAVAS DISTRICT HOSPITAL,2020-05-23 13:40:43,2020-05-23 13:40:43,2020-05-23,50,100,50,50,0,50,50,100,0,REGION VI (WESTERN VISAYAS),PH060000000,AKLAN,PH060400000,ALTAVAS,PH060401000,11.534532,122.479755
DOH000000000002961,1401,CORTES MUNICIPAL HOSPITAL,2020-04-24 13:37:43,2020-04-24 13:37:43,2020-04-24,1,50,20,20,10,20,20,50,20,REGION XIII (CARAGA),PH160000000,SURIGAO DEL SUR,PH166800000,CORTES,PH166808000,9.254995,126.172007
DOH000000000002961,2650,CORTES MUNICIPAL HOSPITAL,2020-05-01 11:31:40,2020-05-01 11:31:40,2020-05-01,3,30,30,30,10,30,30,60,20,REGION XIII (CARAGA),PH160000000,SURIGAO DEL SUR,PH166800000,CORTES,PH166808000,9.254995,126.172007
DOH000000000002961,4056,CORTES MUNICIPAL HOSPITAL,2020-05-08 10:25:05,2020-05-08 10:25:05,2020-05-08,5,20,20,20,20,20,30,50,20,REGION XIII (CARAGA),PH160000000,SURIGAO DEL SUR,PH166800000,CORTES,PH166808000,9.254995,126.172007
DOH000000000002961,5554,CORTES MUNICIPAL HOSPITAL,2020-05-15 9:40:52,2020-05-15 9:40:52,2020-05-15,15,30,30,30,30,20,30,50,20,REGION XIII (CARAGA),PH160000000,SURIGAO DEL SUR,PH166800000,CORTES,PH166808000,9.254995,126.172007
DOH000000000002961,7403,CORTES MUNICIPAL HOSPITAL,2020-05-22 10:51:35,2020-05-22 10:51:35,2020-05-22,20,2000,60,125,45,220,25,2000,74,REGION XIII (CARAGA),PH160000000,SURIGAO DEL SUR,PH166800000,CORTES,PH166808000,9.254995,126.172007
DOH000000000002962,1107,HOLY NAZARENE CLINIC AND HOSPITAL,2020-04-24 10:29:29,2020-04-24 10:29:29,2020-04-24,3,580,120,20,20,20,30,500,20,REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,6.62959,124.598793
DOH000000000002962,2548,HOLY NAZARENE CLINIC AND HOSPITAL,2020-05-01 10:34:41,2020-05-01 10:34:41,2020-05-01,3,370,90,20,20,20,30,300,20,REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,6.62959,124.598793
DOH000000000002962,3808,HOLY NAZARENE CLINIC AND HOSPITAL,2020-05-08 8:54:16,2020-05-08 8:54:16,2020-05-08,15,210,80,20,20,20,30,190,20,REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,6.62959,124.598793
DOH000000000002962,5454,HOLY NAZARENE CLINIC AND HOSPITAL,2020-05-15 9:04:34,2020-05-15 9:04:34,2020-05-15,15,150,350,20,20,20,30,340,20,REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,6.62959,124.598793
DOH000000000002962,6886,HOLY NAZARENE CLINIC AND HOSPITAL,2020-05-22 7:45:24,2020-05-22 7:45:24,2020-05-22,15,300,350,20,20,20,30,250,20,REGION XII (SOCCSKSA RGEN),PH120000000,SULTAN KUDARAT,PH126500000,ISULAN (Capital),PH126504000,6.62959,124.598793
DOH000000000002963,1425,WAO DISTRICT HOSPITAL,2020-04-24 13:55:15,2020-04-24 13:55:15,2020-04-24,0,1000,0,0,30,0,0,100,0,BARMM,PH150000000,LANAO DEL SUR,PH153600000,WAO,PH153630000,7.6387401,124.7225723
